transaction_id,transaction_date,customer_id,customer_gender,customer_age_group,customer_segment,product_id,product_name,category,brand,quantity,unit_price,discount_pct,sales_amount,payment_method,sales_channel,region
T0039871,2024-06-23,C024046,Male,18-24,Returning,P1036,Bread,Groceries,Brand 3,1,405.16,5,384.9,Debit Card,Online,East
T0039872,2024-04-02,C020731,Other,55+,Returning,P1043,Cereal,Groceries,Brand 1,2,22.02,5,41.84,Cash,In-Store,West
T0039873,2024-12-24,C013972,Female,35-44,VIP,P1011,Smartwatch,Electronics,Brand 2,1,15.19,0,15.19,Credit Card,Online,South
T0039874,2025-07-19,C016195,Other,55+,VIP,P1062,Bedsheet,Home,Brand 2,2,139.32,5,264.71,Cash,Online,East
T0039875,2024-01-09,C017793,Other,18-24,Returning,P1030,Sneakers,Clothing,Brand 3,1,27.99,0,27.99,Credit Card,In-Store,East
T0039876,2025-12-26,C010063,Female,45-54,VIP,P1031,Milk,Groceries,Brand 1,3,305.73,15,779.61,Credit Card,Mobile App,East
T0039877,2025-01-02,C017391,Female,45-54,Returning,P1098,Board Game,Toys,Brand 2,1,216.63,20,173.3,Gift Card,Online,North
T0039878,2024-03-05,C015181,Other,55+,Loyal,P1029,Sneakers,Clothing,Brand 2,2,298.25,0,596.5,Debit Card,Online,Central
T0039879,2024-05-04,C020983,Male,18-24,Returning,P1077,Yoga Mat,Sports,Brand 2,1,386.78,10,348.1,Cash,In-Store,East
T0039880,2025-05-15,C013070,Female,55+,VIP,P1050,Moisturizer,Beauty,Brand 2,4,96.5,0,386.0,Credit Card,Online,Central
T0039881,2024-11-16,C008675,Other,25-34,VIP,P1037,Rice,Groceries,Brand 1,1,155.78,15,132.41,Credit Card,In-Store,East
T0039882,2025-09-24,C016982,Female,35-44,New,P1116,Textbook,Books,Brand 2,4,436.37,0,1745.48,PayPal,Online,North
T0039883,2024-04-03,C007043,Male,18-24,Returning,P1113,Notebook,Books,Brand 2,2,465.2,0,930.4,Gift Card,Online,North
T0039884,2025-08-03,C000839,Female,35-44,Loyal,P1001,Smartphone,Electronics,Brand 1,1,190.4,10,171.36,Debit Card,In-Store,Central
T0039885,2024-10-23,C004746,Male,45-54,Loyal,P1106,Novel,Books,Brand 1,1,128.4,0,128.4,PayPal,Online,South
T0039886,2025-11-15,C002941,Other,35-44,New,P1093,Puzzle,Toys,Brand 3,1,381.59,0,381.59,Debit Card,Mobile App,West
T0039887,2024-11-14,C013172,Other,18-24,Returning,P1088,Water Bottle,Sports,Brand 1,1,320.59,0,320.59,Gift Card,Online,Central
T0039888,2024-01-23,C009086,Female,18-24,New,P1002,Smartphone,Electronics,Brand 2,5,475.6,10,2140.2,Credit Card,Online,West
T0039889,2024-04-26,C020949,Male,18-24,VIP,P1022,Jacket,Clothing,Brand 1,1,74.05,15,62.94,Debit Card,In-Store,East
T0039890,2025-09-03,C013627,Male,35-44,New,P1020,Jeans,Clothing,Brand 2,1,149.16,0,149.16,Credit Card,Mobile App,Central
T0039891,2025-02-19,C008685,Male,18-24,Loyal,P1019,Jeans,Clothing,Brand 1,2,218.81,0,437.62,PayPal,Online,Central
T0039892,2024-09-01,C016345,Other,55+,Loyal,P1053,Lipstick,Beauty,Brand 2,2,470.05,5,893.1,Credit Card,Online,North
T0039893,2024-02-25,C002332,Male,25-34,Returning,P1090,Water Bottle,Sports,Brand 3,2,238.75,0,477.5,PayPal,In-Store,East
T0039894,2025-07-28,C009355,Other,18-24,New,P1061,Bedsheet,Home,Brand 1,1,197.4,15,167.79,PayPal,Mobile App,Central
T0039895,2024-03-29,C020547,Male,25-34,VIP,P1116,Textbook,Books,Brand 2,1,436.37,0,436.37,Gift Card,In-Store,Central
T0039896,2024-11-21,C016479,Female,18-24,Loyal,P1101,Doll,Toys,Brand 2,1,20.56,0,20.56,Cash,In-Store,North
T0039897,2024-06-26,C023834,Other,45-54,Loyal,P1043,Cereal,Groceries,Brand 1,1,22.02,0,22.02,Credit Card,Mobile App,East
T0039898,2024-12-21,C012926,Female,25-34,New,P1005,Headphones,Electronics,Brand 2,4,82.23,25,246.69,Debit Card,In-Store,East
T0039899,2024-10-21,C005549,Male,18-24,New,P1071,Storage Box,Home,Brand 2,1,387.26,0,387.26,Gift Card,Online,West
T0039900,2025-01-28,C020251,Male,45-54,Returning,P1040,Coffee,Groceries,Brand 1,1,222.88,15,189.45,PayPal,Online,South
T0039901,2024-12-01,C013716,Female,25-34,VIP,P1011,Smartwatch,Electronics,Brand 2,1,15.19,0,15.19,Credit Card,Mobile App,West
T0039902,2024-02-22,C021269,Male,35-44,Loyal,P1026,Dress,Clothing,Brand 2,1,393.66,0,393.66,Gift Card,In-Store,South
T0039903,2025-10-22,C002154,Female,18-24,VIP,P1099,Board Game,Toys,Brand 3,1,17.58,0,17.58,Cash,Mobile App,East
T0039904,2024-04-05,C020104,Male,45-54,New,P1074,Towel,Home,Brand 2,5,408.65,10,1838.92,PayPal,In-Store,West
T0039905,2024-02-13,C017506,Female,25-34,New,P1056,Perfume,Beauty,Brand 2,1,461.33,0,461.33,Debit Card,In-Store,East
T0039906,2025-04-13,C000795,Female,45-54,New,P1009,Laptop,Electronics,Brand 3,1,302.55,5,287.42,Debit Card,Mobile App,East
T0039907,2025-07-18,C014127,Female,45-54,Loyal,P1111,Cookbook,Books,Brand 3,2,148.43,25,222.65,Cash,Online,West
T0039908,2025-03-18,C009729,Other,35-44,VIP,P1014,Bluetooth Speaker,Electronics,Brand 2,1,110.11,0,110.11,Credit Card,In-Store,South
T0039909,2025-07-02,C015027,Male,55+,Loyal,P1063,Bedsheet,Home,Brand 3,1,415.23,20,332.18,Credit Card,In-Store,North
T0039910,2024-02-09,C019617,Female,45-54,Loyal,P1048,Shampoo,Beauty,Brand 3,1,262.43,5,249.31,Cash,Mobile App,East
T0039911,2024-11-07,C011640,Female,45-54,VIP,P1028,Sneakers,Clothing,Brand 1,1,259.55,15,220.62,Cash,Online,Central
T0039912,2025-04-29,C020024,Other,25-34,VIP,P1073,Towel,Home,Brand 1,2,7.73,0,15.46,Credit Card,Online,Central
T0039913,2025-09-04,C003578,Other,55+,New,P1075,Towel,Home,Brand 3,1,354.89,5,337.15,Gift Card,Online,South
T0039914,2024-11-15,C013644,Female,18-24,VIP,P1110,Cookbook,Books,Brand 2,1,43.11,0,43.11,Cash,Online,South
T0039915,2025-01-11,C017167,Other,45-54,Returning,P1032,Milk,Groceries,Brand 2,1,89.41,25,67.06,Gift Card,Mobile App,South
T0039916,2025-04-10,C000915,Male,35-44,Returning,P1054,Lipstick,Beauty,Brand 3,1,447.94,0,447.94,PayPal,In-Store,West
T0039917,2025-04-14,C024403,Female,35-44,Returning,P1016,T-Shirt,Clothing,Brand 1,1,95.79,0,95.79,PayPal,Online,East
T0039918,2025-04-20,C015125,Female,18-24,VIP,P1100,Doll,Toys,Brand 1,1,58.41,15,49.65,Credit Card,Online,North
T0039919,2024-08-09,C020116,Male,45-54,New,P1034,Bread,Groceries,Brand 1,1,474.7,0,474.7,Gift Card,In-Store,Central
T0039920,2025-07-15,C006198,Male,35-44,Returning,P1023,Jacket,Clothing,Brand 2,1,149.61,0,149.61,Credit Card,In-Store,Central
T0039921,2024-10-11,C012343,Male,45-54,Loyal,P1079,Football,Sports,Brand 1,1,182.44,25,136.83,Gift Card,Mobile App,East
T0039922,2025-05-16,C017603,Male,55+,Returning,P1036,Bread,Groceries,Brand 3,1,405.16,15,344.39,Gift Card,Mobile App,South
T0039923,2024-05-23,C024285,Other,25-34,Returning,P1045,Cereal,Groceries,Brand 3,1,133.1,5,126.44,Debit Card,In-Store,South
T0039924,2025-01-20,C002005,Male,25-34,Loyal,P1053,Lipstick,Beauty,Brand 2,2,470.05,0,940.1,Gift Card,In-Store,South
T0039925,2025-05-04,C011986,Male,35-44,Returning,P1025,Dress,Clothing,Brand 1,2,230.75,15,392.27,Debit Card,In-Store,West
T0039926,2025-08-20,C017276,Male,45-54,Loyal,P1061,Bedsheet,Home,Brand 1,1,197.4,0,197.4,Credit Card,In-Store,South
T0039927,2025-09-13,C007506,Other,35-44,New,P1022,Jacket,Clothing,Brand 1,2,74.05,0,148.1,Gift Card,In-Store,North
T0039928,2024-12-23,C023726,Female,25-34,New,P1050,Moisturizer,Beauty,Brand 2,1,96.5,0,96.5,Gift Card,Online,West
T0039929,2025-07-04,C016223,Other,45-54,VIP,P1110,Cookbook,Books,Brand 2,2,43.11,5,81.91,Credit Card,Online,South
T0039930,2025-04-23,C004471,Male,25-34,Returning,P1020,Jeans,Clothing,Brand 2,1,149.16,25,111.87,Debit Card,Mobile App,Central
T0039931,2024-03-01,C015072,Other,55+,VIP,P1066,Lamp,Home,Brand 3,1,273.63,15,232.59,Gift Card,In-Store,South
T0039932,2025-08-22,C008142,Male,35-44,New,P1014,Bluetooth Speaker,Electronics,Brand 2,1,110.11,5,104.6,Debit Card,Online,South
T0039933,2024-05-18,C001480,Male,45-54,Returning,P1036,Bread,Groceries,Brand 3,1,405.16,0,405.16,Gift Card,In-Store,Central
T0039934,2025-11-24,C017954,Other,45-54,Returning,P1051,Moisturizer,Beauty,Brand 3,2,484.94,0,969.88,Debit Card,Mobile App,West
T0039935,2024-06-08,C007952,Other,35-44,New,P1011,Smartwatch,Electronics,Brand 2,1,15.19,0,15.19,Gift Card,Online,South
T0039936,2025-01-28,C004546,Female,25-34,New,P1021,Jeans,Clothing,Brand 3,2,307.87,5,584.95,PayPal,Mobile App,North
T0039937,2024-03-16,C010621,Female,18-24,New,P1120,Children Book,Books,Brand 3,3,271.97,20,652.73,PayPal,In-Store,East
T0039938,2024-12-20,C001591,Male,35-44,New,P1038,Rice,Groceries,Brand 2,2,53.35,0,106.7,Credit Card,Mobile App,East
T0039939,2025-05-24,C005689,Male,45-54,Loyal,P1075,Towel,Home,Brand 3,1,354.89,0,354.89,Debit Card,In-Store,West
T0039940,2024-10-29,C015619,Female,55+,Returning,P1067,Cookware Set,Home,Brand 1,1,74.76,25,56.07,Cash,Mobile App,North
T0039941,2024-03-17,C000428,Female,55+,New,P1004,Headphones,Electronics,Brand 1,2,301.34,0,602.68,Cash,Online,Central
T0039942,2024-11-06,C018982,Male,55+,Returning,P1111,Cookbook,Books,Brand 3,4,148.43,15,504.66,Gift Card,In-Store,Central
T0039943,2025-07-31,C024756,Male,18-24,Returning,P1098,Board Game,Toys,Brand 2,3,216.63,0,649.89,Debit Card,Online,East
T0039944,2025-07-18,C012565,Other,25-34,VIP,P1118,Children Book,Books,Brand 1,1,97.35,0,97.35,Debit Card,Online,West
T0039945,2024-12-06,C001763,Other,55+,Returning,P1070,Storage Box,Home,Brand 1,1,493.51,0,493.51,PayPal,Mobile App,South
T0039946,2025-08-18,C018410,Other,25-34,Loyal,P1030,Sneakers,Clothing,Brand 3,1,27.99,15,23.79,PayPal,Online,North
T0039947,2025-10-16,C021532,Male,55+,Loyal,P1001,Smartphone,Electronics,Brand 1,1,190.4,0,190.4,Gift Card,In-Store,Central
T0039948,2024-02-18,C017670,Female,25-34,VIP,P1021,Jeans,Clothing,Brand 3,4,307.87,15,1046.76,Cash,In-Store,North
T0039949,2024-04-21,C016510,Male,25-34,Loyal,P1013,Bluetooth Speaker,Electronics,Brand 1,2,417.06,5,792.41,PayPal,In-Store,Central
T0039950,2025-05-09,C018527,Male,55+,Returning,P1059,Sunscreen,Beauty,Brand 2,1,27.39,0,27.39,Gift Card,Mobile App,North
T0039951,2024-07-11,C021961,Male,55+,Loyal,P1046,Shampoo,Beauty,Brand 1,1,332.95,0,332.95,Credit Card,In-Store,North
T0039952,2024-03-04,C014068,Female,45-54,New,P1086,Running Shoes,Sports,Brand 2,2,165.97,0,331.94,Credit Card,Online,North
T0039953,2025-02-03,C009062,Female,55+,VIP,P1008,Laptop,Electronics,Brand 2,1,433.76,5,412.07,Credit Card,Mobile App,South
T0039954,2025-07-04,C010014,Male,18-24,Returning,P1049,Moisturizer,Beauty,Brand 1,2,275.62,0,551.24,Debit Card,Online,South
T0039955,2024-11-17,C006105,Other,35-44,VIP,P1081,Football,Sports,Brand 3,1,432.24,0,432.24,PayPal,In-Store,North
T0039956,2024-12-07,C006422,Other,55+,VIP,P1038,Rice,Groceries,Brand 2,1,53.35,0,53.35,Gift Card,Mobile App,East
T0039957,2025-10-11,C013976,Female,35-44,New,P1084,Dumbbells,Sports,Brand 3,1,36.46,0,36.46,Cash,In-Store,West
T0039958,2024-05-10,C007219,Female,45-54,Loyal,P1058,Sunscreen,Beauty,Brand 1,1,102.01,0,102.01,Credit Card,Mobile App,West
T0039959,2024-05-05,C016397,Male,25-34,VIP,P1067,Cookware Set,Home,Brand 1,1,74.76,20,59.81,PayPal,Mobile App,South
T0039960,2024-06-05,C024013,Other,25-34,New,P1027,Dress,Clothing,Brand 3,2,103.84,0,207.68,Gift Card,Online,South
T0039961,2025-07-02,C021789,Other,35-44,Loyal,P1041,Coffee,Groceries,Brand 2,1,65.41,0,65.41,Cash,In-Store,East
T0039962,2025-06-25,C017465,Male,25-34,New,P1009,Laptop,Electronics,Brand 3,1,302.55,0,302.55,Gift Card,Mobile App,North
T0039963,2024-10-05,C015317,Other,45-54,Loyal,P1004,Headphones,Electronics,Brand 1,2,301.34,10,542.41,Debit Card,Online,Central
T0039964,2024-09-24,C009114,Female,35-44,Returning,P1065,Lamp,Home,Brand 2,3,144.06,10,388.96,Cash,Mobile App,North
T0039965,2025-08-06,C010470,Female,45-54,Returning,P1015,Bluetooth Speaker,Electronics,Brand 3,3,95.0,30,199.5,Cash,Mobile App,Central
T0039966,2024-09-24,C021026,Other,35-44,New,P1006,Headphones,Electronics,Brand 3,4,82.22,0,328.88,Gift Card,In-Store,East
T0039967,2025-02-24,C005916,Female,55+,VIP,P1059,Sunscreen,Beauty,Brand 2,1,27.39,0,27.39,Gift Card,In-Store,West
T0039968,2024-12-06,C020006,Male,45-54,Loyal,P1090,Water Bottle,Sports,Brand 3,5,238.75,0,1193.75,Gift Card,Online,West
T0039969,2025-03-08,C001360,Other,18-24,Returning,P1067,Cookware Set,Home,Brand 1,1,74.76,0,74.76,Debit Card,In-Store,South
T0039970,2025-10-04,C019728,Male,55+,Loyal,P1104,Building Blocks,Toys,Brand 2,2,256.74,20,410.78,Credit Card,Online,South
T0039971,2024-05-11,C017778,Male,18-24,VIP,P1023,Jacket,Clothing,Brand 2,1,149.61,0,149.61,Debit Card,In-Store,Central
T0039972,2025-07-20,C006738,Female,35-44,Loyal,P1062,Bedsheet,Home,Brand 2,2,139.32,0,278.64,PayPal,Mobile App,East
T0039973,2025-02-10,C007169,Female,25-34,New,P1048,Shampoo,Beauty,Brand 3,1,262.43,20,209.94,PayPal,Online,South
T0039974,2025-02-17,C015428,Other,18-24,Returning,P1101,Doll,Toys,Brand 2,2,20.56,0,41.12,Cash,In-Store,Central
T0039975,2025-07-01,C011801,Female,45-54,VIP,P1094,Toy Car,Toys,Brand 1,1,282.83,0,282.83,Credit Card,Mobile App,East
T0039976,2024-04-25,C012977,Other,55+,Returning,P1051,Moisturizer,Beauty,Brand 3,2,484.94,0,969.88,Credit Card,In-Store,East
T0039977,2024-02-29,C019297,Male,18-24,Loyal,P1065,Lamp,Home,Brand 2,1,144.06,0,144.06,Cash,Online,Central
T0039978,2025-03-11,C015383,Male,45-54,Returning,P1019,Jeans,Clothing,Brand 1,1,218.81,0,218.81,Cash,Online,East
T0039979,2024-07-15,C019334,Female,25-34,New,P1060,Sunscreen,Beauty,Brand 3,2,166.04,0,332.08,Debit Card,Online,Central
T0039980,2024-11-29,C015137,Male,18-24,VIP,P1033,Milk,Groceries,Brand 3,3,37.2,10,100.44,Gift Card,Mobile App,West
T0039981,2025-05-20,C004871,Female,18-24,Returning,P1076,Yoga Mat,Sports,Brand 1,1,365.86,0,365.86,PayPal,In-Store,Central
T0039982,2024-10-05,C018620,Female,18-24,Returning,P1033,Milk,Groceries,Brand 3,1,37.2,5,35.34,PayPal,In-Store,East
T0039983,2024-10-02,C017012,Female,55+,Returning,P1091,Puzzle,Toys,Brand 1,2,64.2,15,109.14,Cash,Online,East
T0039984,2025-04-07,C004471,Other,35-44,Returning,P1038,Rice,Groceries,Brand 2,1,53.35,0,53.35,Credit Card,Mobile App,North
T0039985,2024-08-14,C011747,Other,18-24,Returning,P1021,Jeans,Clothing,Brand 3,2,307.87,10,554.17,Credit Card,In-Store,West
T0039986,2025-06-03,C012702,Female,18-24,Loyal,P1009,Laptop,Electronics,Brand 3,2,302.55,0,605.1,Credit Card,Online,North
T0039987,2024-01-09,C012187,Male,25-34,VIP,P1043,Cereal,Groceries,Brand 1,4,22.02,0,88.08,PayPal,Online,Central
T0039988,2025-11-11,C000318,Female,18-24,Loyal,P1038,Rice,Groceries,Brand 2,1,53.35,0,53.35,Gift Card,In-Store,East
T0039989,2024-08-03,C023019,Other,25-34,New,P1003,Smartphone,Electronics,Brand 3,1,367.34,15,312.24,Credit Card,In-Store,South
T0039990,2024-08-01,C002805,Female,18-24,Loyal,P1066,Lamp,Home,Brand 3,1,273.63,0,273.63,PayPal,Online,South
T0039991,2025-12-16,C002763,Female,25-34,Returning,P1031,Milk,Groceries,Brand 1,1,305.73,0,305.73,PayPal,Online,North
T0039992,2025-09-16,C010862,Other,55+,Loyal,P1038,Rice,Groceries,Brand 2,4,53.35,15,181.39,Debit Card,Online,North
T0039993,2025-10-04,C024909,Female,35-44,Loyal,P1007,Laptop,Electronics,Brand 1,1,33.75,0,33.75,Gift Card,Online,Central
T0039994,2025-03-17,C017813,Female,25-34,Loyal,P1048,Shampoo,Beauty,Brand 3,3,262.43,10,708.56,Gift Card,In-Store,East
T0039995,2025-07-10,C014564,Male,45-54,VIP,P1050,Moisturizer,Beauty,Brand 2,2,96.5,0,193.0,Gift Card,Mobile App,East
T0039996,2025-02-03,C004262,Male,55+,Loyal,P1032,Milk,Groceries,Brand 2,2,89.41,0,178.82,Debit Card,Online,North
T0039997,2024-05-27,C017471,Male,25-34,Returning,P1028,Sneakers,Clothing,Brand 1,1,259.55,0,259.55,Debit Card,Online,South
T0039998,2025-01-15,C018625,Other,18-24,Returning,P1019,Jeans,Clothing,Brand 1,3,218.81,0,656.43,Debit Card,In-Store,East
T0039999,2025-12-29,C006447,Female,35-44,VIP,P1108,Novel,Books,Brand 3,1,379.0,0,379.0,Cash,Mobile App,South
T0040000,2024-02-23,C016321,Male,25-34,New,P1023,Jacket,Clothing,Brand 2,1,149.61,5,142.13,PayPal,Online,Central
T0040001,2024-09-15,C009922,Other,18-24,New,P1046,Shampoo,Beauty,Brand 1,1,332.95,5,316.3,Cash,In-Store,Central
T0040002,2024-09-27,C001937,Other,45-54,VIP,P1091,Puzzle,Toys,Brand 1,2,64.2,0,128.4,Cash,In-Store,East
T0040003,2024-04-20,C007543,Female,55+,New,P1096,Toy Car,Toys,Brand 3,1,249.43,20,199.54,Gift Card,Mobile App,South
T0040004,2025-12-10,C013424,Other,25-34,Returning,P1054,Lipstick,Beauty,Brand 3,1,447.94,10,403.15,Credit Card,In-Store,East
T0040005,2025-09-27,C017990,Female,35-44,New,P1058,Sunscreen,Beauty,Brand 1,4,102.01,0,408.04,PayPal,In-Store,North
T0040006,2025-09-30,C001526,Other,45-54,VIP,P1017,T-Shirt,Clothing,Brand 2,1,155.6,0,155.6,Credit Card,Online,North
T0040007,2025-12-23,C013382,Female,45-54,New,P1089,Water Bottle,Sports,Brand 2,1,444.17,15,377.54,Gift Card,Online,West
T0040008,2025-08-13,C015917,Other,55+,New,P1017,T-Shirt,Clothing,Brand 2,1,155.6,0,155.6,Credit Card,Mobile App,North
T0040009,2024-02-10,C018233,Other,18-24,Loyal,P1088,Water Bottle,Sports,Brand 1,1,320.59,25,240.44,Gift Card,Mobile App,North
T0040010,2025-05-17,C005231,Male,55+,VIP,P1024,Jacket,Clothing,Brand 3,2,186.35,10,335.43,Cash,In-Store,West
T0040011,2025-05-13,C023935,Other,35-44,Returning,P1119,Children Book,Books,Brand 2,1,446.82,0,446.82,Cash,In-Store,Central
T0040012,2025-06-08,C007041,Female,55+,New,P1087,Running Shoes,Sports,Brand 3,2,366.16,0,732.32,Cash,Mobile App,Central
T0040013,2024-08-21,C010404,Male,55+,Returning,P1015,Bluetooth Speaker,Electronics,Brand 3,1,95.0,0,95.0,Debit Card,In-Store,South
T0040014,2024-02-07,C004384,Female,45-54,Returning,P1087,Running Shoes,Sports,Brand 3,1,366.16,0,366.16,Debit Card,In-Store,Central
T0040015,2025-09-02,C006547,Male,45-54,VIP,P1110,Cookbook,Books,Brand 2,1,43.11,0,43.11,PayPal,Mobile App,Central
T0040016,2025-07-06,C009488,Female,55+,Returning,P1074,Towel,Home,Brand 2,2,408.65,5,776.43,PayPal,In-Store,East
T0040017,2025-02-28,C009066,Female,45-54,Returning,P1069,Cookware Set,Home,Brand 3,3,41.9,0,125.7,Debit Card,Mobile App,West
T0040018,2025-08-08,C011961,Female,18-24,VIP,P1015,Bluetooth Speaker,Electronics,Brand 3,1,95.0,10,85.5,Credit Card,Mobile App,East
T0040019,2025-08-19,C010974,Male,18-24,Returning,P1055,Perfume,Beauty,Brand 1,1,300.96,0,300.96,Credit Card,In-Store,North
T0040020,2025-12-07,C004599,Male,55+,Loyal,P1074,Towel,Home,Brand 2,1,408.65,0,408.65,Debit Card,Mobile App,North
T0040021,2025-11-19,C018213,Other,45-54,Loyal,P1017,T-Shirt,Clothing,Brand 2,2,155.6,0,311.2,Debit Card,Mobile App,South
T0040022,2024-05-20,C024412,Other,35-44,VIP,P1032,Milk,Groceries,Brand 2,3,89.41,15,228.0,Credit Card,Mobile App,East
T0040023,2025-09-01,C017850,Other,18-24,VIP,P1119,Children Book,Books,Brand 2,2,446.82,20,714.91,Gift Card,Mobile App,South
T0040024,2024-03-02,C008100,Other,45-54,Loyal,P1087,Running Shoes,Sports,Brand 3,1,366.16,15,311.24,Gift Card,Mobile App,North
T0040025,2025-01-19,C019123,Female,55+,VIP,P1096,Toy Car,Toys,Brand 3,1,249.43,0,249.43,Credit Card,Online,Central
T0040026,2025-12-23,C019085,Male,18-24,VIP,P1104,Building Blocks,Toys,Brand 2,2,256.74,0,513.48,PayPal,In-Store,South
T0040027,2024-04-21,C017039,Other,55+,Loyal,P1059,Sunscreen,Beauty,Brand 2,2,27.39,0,54.78,Cash,Online,North
T0040028,2024-09-24,C024155,Other,18-24,VIP,P1109,Cookbook,Books,Brand 1,4,118.26,0,473.04,Cash,Mobile App,West
T0040029,2025-09-14,C007502,Male,45-54,Loyal,P1052,Lipstick,Beauty,Brand 1,1,388.69,0,388.69,Debit Card,In-Store,North
T0040030,2024-05-04,C001484,Female,55+,Returning,P1066,Lamp,Home,Brand 3,2,273.63,15,465.17,Gift Card,In-Store,South
T0040031,2024-10-08,C016530,Female,55+,New,P1008,Laptop,Electronics,Brand 2,1,433.76,0,433.76,Credit Card,In-Store,East
T0040032,2024-08-07,C019082,Male,55+,New,P1085,Running Shoes,Sports,Brand 1,3,158.94,30,333.77,Credit Card,Online,South
T0040033,2025-06-26,C017717,Other,55+,New,P1023,Jacket,Clothing,Brand 2,1,149.61,0,149.61,Cash,In-Store,West
T0040034,2025-06-17,C006245,Other,18-24,VIP,P1077,Yoga Mat,Sports,Brand 2,1,386.78,0,386.78,Gift Card,Online,South
T0040035,2025-04-15,C023578,Male,25-34,Returning,P1115,Textbook,Books,Brand 1,1,318.53,0,318.53,Gift Card,In-Store,South
T0040036,2024-04-14,C006944,Male,45-54,Returning,P1019,Jeans,Clothing,Brand 1,1,218.81,0,218.81,Debit Card,In-Store,South
T0040037,2024-07-08,C002194,Male,35-44,Loyal,P1095,Toy Car,Toys,Brand 2,1,386.63,0,386.63,Gift Card,Online,South
T0040038,2024-03-09,C000763,Female,35-44,Returning,P1034,Bread,Groceries,Brand 1,1,474.7,0,474.7,Debit Card,Mobile App,North
T0040039,2025-07-19,C004772,Male,55+,Loyal,P1029,Sneakers,Clothing,Brand 2,1,298.25,10,268.43,Credit Card,Online,West
T0040040,2025-11-24,C000652,Male,18-24,Loyal,P1099,Board Game,Toys,Brand 3,1,17.58,5,16.7,Credit Card,Online,East
T0040041,2025-03-12,C001081,Other,18-24,Loyal,P1086,Running Shoes,Sports,Brand 2,1,165.97,0,165.97,Cash,In-Store,East
T0040042,2024-11-24,C002375,Female,35-44,Returning,P1105,Building Blocks,Toys,Brand 3,2,454.25,0,908.5,Cash,Mobile App,Central
T0040043,2025-04-26,C012447,Male,35-44,Loyal,P1080,Football,Sports,Brand 2,1,62.36,0,62.36,Cash,In-Store,Central
T0040044,2025-04-01,C008026,Other,45-54,New,P1089,Water Bottle,Sports,Brand 2,1,444.17,0,444.17,Debit Card,In-Store,South
T0040045,2025-10-26,C017090,Male,25-34,VIP,P1034,Bread,Groceries,Brand 1,1,474.7,20,379.76,Cash,In-Store,Central
T0040046,2025-12-17,C016357,Female,45-54,Loyal,P1118,Children Book,Books,Brand 1,1,97.35,0,97.35,Debit Card,Mobile App,West
T0040047,2025-06-21,C021533,Female,35-44,Returning,P1043,Cereal,Groceries,Brand 1,1,22.02,0,22.02,Gift Card,In-Store,Central
T0040048,2024-01-04,C001827,Male,18-24,VIP,P1103,Building Blocks,Toys,Brand 1,5,160.61,5,762.9,Cash,In-Store,Central
T0040049,2025-06-14,C000653,Other,45-54,Loyal,P1071,Storage Box,Home,Brand 2,2,387.26,0,774.52,PayPal,Online,North
T0040050,2025-04-05,C021521,Male,45-54,New,P1022,Jacket,Clothing,Brand 1,1,74.05,30,51.83,Debit Card,Online,West
T0040051,2024-05-01,C012232,Male,55+,VIP,P1104,Building Blocks,Toys,Brand 2,1,256.74,0,256.74,Cash,Mobile App,East
T0040052,2024-02-19,C023634,Female,45-54,VIP,P1005,Headphones,Electronics,Brand 2,1,82.23,0,82.23,Cash,In-Store,East
T0040053,2024-04-05,C016028,Female,18-24,Loyal,P1043,Cereal,Groceries,Brand 1,2,22.02,0,44.04,Credit Card,Online,East
T0040054,2025-11-21,C024504,Female,18-24,Returning,P1118,Children Book,Books,Brand 1,3,97.35,0,292.05,Debit Card,In-Store,North
T0040055,2024-05-22,C021847,Male,18-24,Loyal,P1040,Coffee,Groceries,Brand 1,1,222.88,15,189.45,Cash,In-Store,West
